,index,약국ID,주소,약국명,대표전화1,진료시간(월요일)C,진료시간(화요일)C,진료시간(수요일)C,진료시간(목요일)C,진료시간(금요일)C,진료시간(토요일)C,진료시간(일요일)C,진료시간(공휴일)C,진료시간(월요일)S,진료시간(화요일)S,진료시간(수요일)S,진료시간(목요일)S,진료시간(금요일)S,진료시간(토요일)S,진료시간(일요일)S,진료시간(공휴일)S,우편번호1,우편번호2,병원경도,병원위도,작업일시,geometry
763,789,C1108298,서울특별시 마포구 백범로 98 1층 (대흥동),대흥365약국,02-713-2060,2200,2200,2200,2200,2200,2200,2200.0,2200.0,900,900,900,900,900,900,900.0,900.0,41,49,126.94222427513918,37.54759372422334,2022-07-20 17:42:02.0,POINT (950729.2691721743 1949952.6740179225)
764,790,C1101342,서울특별시 마포구 대흥로 192-1  (대흥동),대흥약국,02-715-3959,1900,1900,1900,1900,1900,1900,2200.0,2200.0,900,900,900,900,900,900,900.0,900.0,41,12,126.94612995298758,37.55617336744326,2022-07-20 17:42:02.0,POINT (951079.8856587101 1950902.5025025208)
765,791,C1104286,서울특별시 영등포구 신길로39길 13 (신길동),대흥약국,02-832-1894,2130,2130,2130,2130,2130,2130,2200.0,2200.0,900,900,900,900,900,900,900.0,900.0,73,87,126.90949748892376,37.50681545776499,2022-07-20 17:42:02.0,POINT (947809.9423150105 1945446.196706896)
766,792,C1107170,서울특별시 마포구 신촌로 160 106호 (대흥동 이대역스타힐스),대흥온누리약국,02-716-7582,1900,1900,1900,1900,1900,2130,2200.0,2200.0,900,900,900,900,900,900,900.0,900.0,41,4,126.9432994969,37.5563086987,2022-07-20 17:42:02.0,POINT (950829.974850641 1950918.9937272717)
767,794,C1108276,서울특별시 송파구 중대로 193 주식회사홈캐스트 1층 (가락동),더건강약국,02-402-2282,1900,1900,1900,1900,1900,1430,2300.0,2300.0,1030,1030,1030,1030,1030,1030,900.0,900.0,57,4,127.1257862040801,37.49934806800393,2022-07-20 17:42:02.0,POINT (966922.8658336238 1944519.751366382)
768,795,C1108100,서울특별시 강서구 강서로 206 1층 (화곡동),더건강약국,02-2699-2275,2000,2000,2000,2000,2000,1600,2300.0,2300.0,900,900,900,900,900,900,900.0,900.0,76,98,126.8380409216,37.5445270978,2022-07-20 17:42:02.0,POINT (941523.8115270821 1949672.1464189654)
769,796,C1108613,서울특별시 광진구 천호대로 570 1층 101호 (능동),더나은약국,02-456-8209,1900,1900,1900,1900,1900,1400,2300.0,2300.0,900,900,900,900,900,900,900.0,900.0,49,85,127.08094664842989,37.55594858273526,2022-07-20 17:42:02.0,POINT (962987.4117069552 1950815.9379011001)
770,797,C1109029,서울특별시 강서구 공항대로 271 이천이프라자 1층 103호 (마곡동),더나은약국,02-3663-1335,2100,2100,2100,2100,2100,2000,2300.0,2300.0,900,900,900,900,900,900,900.0,900.0,78,3,126.837790496795,37.5589430708389,2022-07-20 17:42:02.0,POINT (941512.9561097329 1951271.6901280952)
771,798,C1108069,서울특별시 강동구 구천면로 241 1층 (천호동),더바른약국,02-478-0852,1930,1930,1930,1930,1930,1700,2300.0,2300.0,900,900,900,900,900,900,900.0,900.0,53,26,127.1305561118,37.5421008602,2022-07-20 17:42:02.0,POINT (967363.1116446871 1949261.235818111)
772,800,C1101343,서울특별시 강남구 압구정로 316 1층 1호 (신사동 영진빌딩),더블유수약국,02-512-2165,2100,2100,2100,2100,2100,2100,2200.0,2000.0,900,900,900,900,900,900,1200.0,1200.0,60,17,127.0360260581,37.5287137939,2022-07-20 17:42:02.0,POINT (959004.9012899545 1947813.0272027531)
773,801,C1106994,서울특별시 영등포구 영중로 6 (영등포동3가),더블유스토어아름다운약국,02-3667-5617,2100,2100,2100,2100,2100,2100,1700.0,2000.0,900,900,900,900,900,900,1100.0,1200.0,73,4,126.906652812,37.5169621597,2022-07-20 17:42:02.0,POINT (947565.6194554946 1946573.4981848681)
774,802,C1103655,서울특별시 마포구 신촌로 92 1층 (노고산동 카리스빌딩),더블유스토어연세약국,02-3141-4358,2100,2100,2100,2100,2100,1700,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,40,58,126.93560015557392,37.555099210926414,2022-07-20 17:42:02.0,POINT (950149.1266987198 1950788.8625016022)
775,803,C1104220,서울특별시 구로구 도림로 73  (구로동),더블유스토어푸른약국,02-855-6007,1900,1900,1900,1900,1900,1600,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,83,12,126.89151198762232,37.48985419541495,2022-07-20 17:42:02.0,POINT (946208.158527229 1943574.5693592909)
776,804,C1107379,서울특별시 서초구 사임당로 39 한성빌딩 (서초동),더블유스토어하이약국,070-4117-8275,1530,1530,1530,1530,1530,1530,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,66,50,127.0140933139,37.4884183047,2022-07-20 17:42:02.0,POINT (957043.9045327638 1943352.2763647498)
777,805,C1107276,서울특별시 송파구 올림픽로 100 효창타워 1층 (잠실동),더블유약국,02-415-1559,2100,2100,2100,2100,2100,1630,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,55,57,127.0816902803217,37.5114170101962,2022-07-20 17:42:02.0,POINT (963031.1174682826 1945875.1325136386)
778,806,C1107414,서울특별시 강남구 강남대로 468 1층 (역삼동 충림빌딩),더블유약국,02-557-9135,1920,1920,1920,1920,1920,1700,1230.0,1230.0,950,950,950,950,950,950,830.0,830.0,61,23,127.02514347777723,37.50415525432292,2022-07-20 17:42:02.0,POINT (958029.597277332 1945093.2048920416)
779,807,C1100156,서울특별시 동작구 양녕로 264 (상도1동),더블유약국,02-821-0007,2100,2100,2100,2100,2100,1400,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,69,68,126.9485690973,37.5033069971,2022-07-20 17:42:02.0,POINT (951260.9346978375 1945036.0006779386)
780,808,C1108275,서울특별시 양천구 신목로 34  (신정동),더블유열린약국,02-2655-2388,1900,1900,1900,1900,1900,1400,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,80,15,126.8739596785606,37.51865811873148,2022-07-20 17:42:02.0,POINT (944677.7341961754 1946780.379421344)
781,809,C1107782,서울특별시 성북구 아리랑로 16 1층 104호 (동선동4가),더사랑약국,02-921-1246,1900,1900,1900,1900,1900,1400,1230.0,1230.0,900,900,900,900,900,900,830.0,830.0,28,29,127.016504707,37.5942350124,2022-07-20 17:42:02.0,POINT (957317.4489979363 1955090.9549648222)
782,810,C1108268,서울특별시 노원구 한글비석로 331  (중계동),더사랑약국,02-933-3678,2100,2100,2100,2100,2100,1700,1230.0,1800.0,900,900,900,900,900,900,830.0,1200.0,17,11,127.0774475039613,37.65663111749844,2022-07-20 17:42:02.0,POINT (962728.6226301643 1961987.5878265724)
783,811,C1109230,서울특별시 강북구 삼양로 190 백운M빌딩 1층 (미아동),더사랑약국(The사랑약국),02-980-7947,2100,2100,2100,2100,2100,1600,1230.0,1800.0,900,900,900,900,900,900,830.0,1200.0,11,74,127.020900910892,37.6208354948612,2022-07-20 17:42:02.0,POINT (957720.6042962081 1958040.1743383044)
784,812,C1108189,서울특별시 양천구 공항대로 630 1층 (목동 어바니엘),더선약국,02-6949-3088,2100,1900,1900,2100,1900,1500,1230.0,1800.0,900,900,900,900,900,900,830.0,1200.0,79,68,126.8747139275,37.5465358791,2022-07-20 17:42:02.0,POINT (944764.9507775564 1949872.8335881378)
785,813,C1107859,서울특별시 강남구 자곡로3길 21 상가1동 B202호,더조은약국,02-459-3005,1800,1800,1800,1800,1800,1330,1230.0,1800.0,900,900,900,900,900,900,830.0,1200.0,63,74,127.0881179237,37.4717680762,2022-07-20 17:42:02.0,POINT (963579.9281130612 1941473.8455247877)
786,814,C1108468,서울특별시 노원구 한글비석로 235 하나프라자빌딩 4층 405호 (중계동),더조은약국,02-930-9894,1800,1800,1800,1800,1800,1330,1230.0,1800.0,900,900,900,900,900,900,830.0,1200.0,17,43,127.07634247684707,37.6487932895981,2022-07-20 17:42:02.0,POINT (962627.2250084975 1961118.4495846275)
787,816,C1109173,서울특별시 도봉구 노해로65길 10 1층 (창동),더튼튼약국,02-999-0105,2100,2000,2000,2000,2100,1600,1400.0,1400.0,900,900,900,900,900,900,900.0,900.0,14,5,127.046610571403,37.6518453663653,2022-07-20 17:42:02.0,POINT (960006.0603572229 1961469.3282906206)
788,818,C1108104,서울특별시 송파구 올림픽로 119 잠실파인애플상가 3층 3B12호 (잠실동),더하늘약국,02-3431-8808,1900,1900,1900,1900,1900,1900,1400.0,1400.0,900,900,900,900,900,900,900.0,900.0,55,1,127.0841884297,37.5120856031,2022-07-20 17:42:02.0,POINT (963252.224779629 1945948.330039749)
789,819,C1108101,서울특별시 송파구 올림픽로 145 리센츠 4층 4B01호 (잠실동),더함약국,02-423-2270,1900,1900,1900,1900,1900,1430,1400.0,1400.0,900,900,900,900,900,900,900.0,900.0,55,2,127.0870431473,37.5119790175,2022-07-20 17:42:02.0,POINT (963504.4626295732 1945935.3939444348)
790,820,C1103787,서울특별시 은평구 은평로 200-1 (응암동),더행복약국,02-387-3515,1600,1600,1600,1600,1600,1730,1400.0,1400.0,900,900,900,900,900,900,900.0,900.0,34,71,126.92991214410604,37.60114189642041,2022-07-20 17:42:02.0,POINT (949677.7233655795 1955900.1246778558)
791,821,C1103970,서울특별시 마포구 토정로37길 46 지하1층 10 16호 (도화동 정우빌딩),더행복한약국,02-3296-1100,1900,1900,1900,1900,1900,1700,1400.0,1400.0,1000,1000,1000,1000,1000,1000,900.0,900.0,41,57,126.94735631972642,37.54252169661906,2022-07-20 17:42:02.0,POINT (951179.3008043363 1949387.2815212966)
792,822,C1100231,서울특별시 성동구 독서당로 302 3층 (금호동4가혜성마트),더힘찬약국,02-2299-0104,1900,1900,1900,1900,1900,1600,1400.0,1400.0,830,830,830,830,830,830,900.0,900.0,47,37,127.02276359485086,37.54762728356169,2022-07-20 17:42:02.0,POINT (957843.7192402526 1949917.2355143197)
793,823,C1109433,서울특별시 강북구 삼양로 530 1층 (우이동),덕성그린약국,02-6397-9974,2130,2130,2130,2130,2130,2130,2130.0,2130.0,930,930,930,930,930,930,930.0,930.0,10,44,127.013526445625,37.6503278041044,2022-07-20 17:42:02.0,POINT (957086.7855678884 1961315.582149502)
794,824,C1106985,서울특별시 성북구 아리랑로 89 102호 (돈암동 일신건영휴먼빌 상가 ),덕성온누리약국,02-922-0555,2030,2030,2030,2030,2030,1800,2130.0,2130.0,830,830,830,830,830,830,930.0,930.0,28,26,127.01367012007496,37.60082782726467,2022-07-20 17:42:02.0,POINT (957071.0005262137 1955823.6902252422)
795,825,C1109370,서울특별시 중구 세종대로 83(태평로2가),덕수궁돌담약국,02-318-3758,2000,2000,2000,2000,2000,1300,2130.0,2130.0,800,800,800,800,800,1000,930.0,930.0,45,14,126.976492212248,37.5636810277421,2022-07-20 17:42:02.0,POINT (953766.2664743159 1951720.070626691)
796,826,C1101359,서울특별시 중랑구 중랑역로 33 1층 (중화동),덕수약국,02-2209-4996,1830,1830,1830,1830,1830,1330,2130.0,2130.0,830,830,830,830,830,830,930.0,930.0,21,6,127.07595354316273,37.59729942233625,2022-07-20 17:42:02.0,POINT (962567.1030324143 1955405.5793158188)
797,827,C1103122,서울특별시 강동구 구천면로 287 (천호동),덕인약국,02-471-2772,1930,1930,1930,1930,1930,1600,2130.0,2130.0,900,900,900,900,900,900,930.0,930.0,53,20,127.13330208547504,37.54561348956611,2022-07-20 17:42:02.0,POINT (967607.2132998327 1949649.991587189)
798,828,C1101363,서울특별시 강남구 도곡로 242 지하1층 103호 1층 201호 (도곡동 삼호아파트(삼호상가)),도곡메디칼약국,02-3462-9095,1830,1830,1830,1830,1830,1300,1500.0,2130.0,830,830,830,830,830,900,900.0,930.0,62,73,127.04657997395316,37.49371869866921,2022-07-20 17:42:02.0,POINT (959918.7039499044 1943925.9919895602)
799,829,C1108721,서울특별시 강남구 도곡로28길 8 상가동 102103호 (도곡동 도곡1차 I PARK),도곡명약국,02-6953-7755,2000,1900,1900,1900,1900,1600,1500.0,2130.0,900,900,900,900,900,900,900.0,930.0,62,72,127.042114305173,37.4920702704886,2022-07-20 17:42:02.0,POINT (959523.0572325018 1943745.020594529)
800,830,C1108988,서울특별시 강남구 논현로28길 2 1층 (도곡동),도곡약국,02-6407-7656,2000,1900,2000,1900,1900,1500,1500.0,2130.0,830,830,830,830,830,900,900.0,930.0,63,2,127.043336869877,37.4820341305202,2022-07-20 17:42:02.0,POINT (959625.7312007865 1942631.0528977506)
801,831,C1107490,서울특별시 강남구 선릉로 225 214호 (도곡동 도곡렉슬아파트),도곡우리약국,02-529-8588,1830,1830,1830,1830,1830,1400,1500.0,2130.0,900,900,900,900,900,900,900.0,930.0,62,76,127.05272364815028,37.49537036519703,2022-07-20 17:42:02.0,POINT (960462.6643636475 1944106.6352162426)
802,832,C1103280,서울특별시 강남구 언주로30길 21 B1층 101-24A호 (도곡동 아카데미스위트),도곡타워약국,02-529-2916,2150,2150,2150,2150,2150,2130,2130.0,2130.0,1000,1000,1000,1000,1000,1000,1030.0,1030.0,62,92,127.0520135015,37.4888654078,2022-07-20 17:42:02.0,POINT (960396.4555500991 1943385.251779719)
803,833,C1107747,서울특별시 성북구 동소문로 305 지층 (길음동),도담약국,02-945-7650,1900,1900,1900,1900,1900,1400,2130.0,1400.0,900,900,900,900,900,900,1030.0,1000.0,27,30,127.0282178647,37.6073728413,2022-07-20 17:42:02.0,POINT (958358.8058923909 1956543.2791713825)
804,834,C1107722,서울특별시 성동구 왕십리로 410 상가L동 221-1 222호 (하왕십리동 센트라스),도담약국,02-2294-1185,1900,2100,1900,2100,1900,1500,2130.0,1400.0,900,900,900,900,900,900,1030.0,1000.0,47,1,127.0240823503,37.56659121959999,2022-07-20 17:42:02.0,POINT (957970.8639332198 1952020.5933957344)
805,835,C1109363,서울특별시 관악구 관악로 195 4층 408호 (봉천동 관악위버폴리스),4층다나약국,02-878-9529,1830,1830,1830,1830,1830,1300,1700.0,1800.0,900,900,900,1400,900,900,930.0,930.0,87,45,126.953098728924,37.4825638239353,2022-07-20 17:41:59.0,POINT (951647.9255857904 1942732.3372768827)
806,836,C1108393,서울특별시 송파구 동남로 209 1층 101호 (가락동),도담약국,02-449-9205,2100,2100,2100,2100,2100,1600,2130.0,1400.0,900,900,900,900,900,900,1030.0,1000.0,58,20,127.1310641991001,37.49619962178007,2022-07-20 17:42:02.0,POINT (967388.0256586056 1944168.6108342095)
807,837,C1104247,서울특별시 송파구 마천로 341 (마천동),도래약국,02-2236-1470,2200,2200,2200,2200,2200,2200,2130.0,2200.0,1000,1000,1000,1000,1000,1000,1030.0,1000.0,57,59,127.15253101147992,37.49317516284028,2022-07-20 17:42:02.0,POINT (969284.3460285644 1943825.846739597)
808,838,C1101259,서울특별시 도봉구 마들로 650,도봉월드약국,02-3491-3158,1900,1900,1900,1900,1900,1600,2130.0,2200.0,900,900,900,900,900,900,1030.0,1000.0,13,31,127.0470719602979,37.66802902828828,2022-07-20 17:42:02.0,POINT (960055.4323444489 1963264.6529961901)
809,839,C1104287,서울특별시 도봉구 도봉로 821,도봉태평양약국,02-955-6228,2200,2200,2200,2200,2200,2200,2200.0,2200.0,900,900,900,900,900,900,900.0,1000.0,13,6,127.04476541046068,37.677767604258136,2022-07-20 17:42:02.0,POINT (959857.2589713221 1964346.1019691557)
810,840,C1100055,서울특별시 강남구 남부순환로363길 12-9 1층일부(도곡동),도세영약국,02-571-0651,1800,1800,1800,1800,1800,2200,2200.0,2200.0,1000,1000,1000,1000,1000,900,900.0,1000.0,62,69,127.0385067948,37.4863549678,2022-07-20 17:42:02.0,POINT (959201.0443457981 1943112.5029203093)
811,841,C1104303,서울특별시 강남구 영동대로 513,도심공항약국,02-554-4906,1830,1830,1830,1830,1830,1800,1800.0,1800.0,740,740,740,740,740,740,800.0,800.0,61,64,127.05884915478832,37.51264364371234,2022-07-20 17:42:02.0,POINT (961013.1193506956 1946020.4391400656)
812,842,C1102446,서울특별시 송파구 오금로 507 거여빌딩 1층 (거여동),도영약국,02-404-7355,2130,2130,2130,2130,2130,2130,1800.0,1800.0,830,830,830,830,830,830,800.0,800.0,57,68,127.14515781235036,37.49325667030752,2022-07-20 17:42:02.0,POINT (968632.5999846151 1943837.3208666213)
813,844,C1104349,서울특별시 마포구 마포대로 52 고려아카데미텔Ⅱ 1층 105호 (도화동),도원약국,02-715-3095,1900,1900,1900,1900,1900,1500,2330.0,1800.0,900,900,900,900,900,900,2000.0,800.0,41,68,126.94767144015194,37.540352672569256,2022-07-20 17:42:02.0,POINT (951205.7252913435 1949146.4760869793)
814,845,C1101013,서울특별시 서초구 사평대로55길 10 (반포동),도일약국,02-548-2348,2130,2130,2130,2130,2130,2130,2330.0,1800.0,900,900,900,900,900,900,2000.0,800.0,65,41,127.02294506551917,37.50464944615799,2022-07-20 17:42:02.0,POINT (957835.5664075719 1945149.0151084354)
815,846,C1107460,서울특별시 금천구 독산로 210 (독산동),독산메디칼약국,02-804-1725,1900,1900,1900,1900,1900,2000,2330.0,1800.0,900,900,900,900,900,900,2000.0,800.0,85,59,126.9024616431506,37.465850046386976,2022-07-20 17:42:02.0,POINT (947159.2447522321 1940905.2570457666)
816,847,C1101021,서울특별시 금천구 독산로 360,독산종로약국,02-839-8197,2130,2130,2130,2130,2130,2000,1600.0,2000.0,900,900,900,900,900,900,930.0,900.0,85,47,126.90403495931312,37.47885869682988,2022-07-20 17:42:02.0,POINT (947307.5087688144 1942347.6033153671)
817,848,C1107922,서울특별시 강남구 일원로 95 106호 (일원동),독수리약국,02-459-8863,1930,1930,1930,1930,1930,2000,1600.0,2000.0,830,830,830,830,830,900,930.0,900.0,63,51,127.0835256727,37.485737053,2022-07-20 17:42:02.0,POINT (963180.7176373855 1943025.391675747)
818,849,C1101022,서울특별시 송파구 중대로 135 (가락동 IT벤처타워 동관 101호),독수리약국,02-2142-1111,2100,2100,2100,2100,2100,1600,1600.0,2000.0,900,900,900,900,900,900,930.0,900.0,57,17,127.1224273159,37.4950952443,2022-07-20 17:42:02.0,POINT (966624.0765055364 1944049.1151643645)
819,850,C1101023,서울특별시 서대문구 연세로 36 독수리빌딩 1층 2층 (창천동),독수리약국,02-3147-0770,1930,1930,1930,1930,1930,1500,1600.0,2000.0,830,830,830,830,830,830,930.0,900.0,37,76,126.9372403129,37.5587851777,2022-07-20 17:42:02.0,POINT (950296.4439563036 1951196.9338800183)
820,851,C1103925,서울특별시 중구 마장로9길 45 1층 (황학동),독일사약국,02-2236-0005,1800,1800,1800,1800,1800,1800,1600.0,2000.0,900,900,900,900,900,800,930.0,900.0,45,71,127.01934235670176,37.57037559724503,2022-07-20 17:42:02.0,POINT (957554.4116902403 1952442.5814515096)
821,852,C1102442,서울특별시 구로구 오리로 1297 1층 (궁동청파빌딩),독일약국,02-2681-9495,2000,2000,2000,2000,2000,2000,1600.0,2000.0,900,900,900,900,900,900,930.0,900.0,82,57,126.8291053514976,37.49722632090111,2022-07-20 17:42:02.0,POINT (940697.0245221696 1944429.9560091922)
822,853,C1101026,서울특별시 마포구 도화4길 19 (도화동),독일약국,02-702-3852,2100,2100,2100,2100,2100,2100,1600.0,2000.0,900,900,900,900,900,900,930.0,900.0,41,69,126.95095560063984,37.54104199760971,2022-07-20 17:42:02.0,POINT (951496.3062372435 1949221.2538875884)
823,854,C1101025,서울특별시 종로구 종로 314 (창신동),독일약국,02-764-5511,2100,2100,2100,2100,2100,2100,1600.0,2000.0,830,830,830,830,830,830,930.0,900.0,31,20,127.01255,37.57187777777778,2022-07-20 17:42:02.0,POINT (956955.4577135488 1952612.330791465)
824,855,C1103943,서울특별시 성북구 화랑로 248 장위뉴타워 102호 102-1호 (석관동),돌곶이온누리약국,02-967-5555,2130,2130,2130,2130,2130,2030,1600.0,2000.0,900,900,900,900,900,900,930.0,900.0,27,87,127.05694441097246,37.610419913721366,2022-07-20 17:42:02.0,POINT (960895.9233609438 1956868.9852510984)
